JobID|JobName|State|ExitCode|Submit|Start|End|Elapsed|AllocCPUS|NNodes|NodeList|TotalCPU|CPUTime|MaxRSS
70217_8|fra_par_10k|COMPLETED|0:0|2026-07-19T19:37:45|2026-07-19T19:37:46|2026-07-19T19:38:21|00:00:35|28|1|sn023|00:36.198|00:16:20|
70217_8.batch|batch|COMPLETED|0:0|2026-07-19T19:37:46|2026-07-19T19:37:46|2026-07-19T19:38:21|00:00:35|28|1|sn023|00:36.196|00:16:20|0.46G
70217_8.extern|extern|COMPLETED|0:0|2026-07-19T19:37:46|2026-07-19T19:37:46|2026-07-19T19:38:21|00:00:35|28|1|sn023|00:00.001|00:16:20|0.00G
70217_9|fra_par_10k|COMPLETED|0:0|2026-07-19T19:37:45|2026-07-19T19:37:46|2026-07-19T19:38:20|00:00:34|28|1|sn024|00:35.845|00:15:52|
70217_9.batch|batch|COMPLETED|0:0|2026-07-19T19:37:46|2026-07-19T19:37:46|2026-07-19T19:38:20|00:00:34|28|1|sn024|00:35.843|00:15:52|0.45G
70217_9.extern|extern|COMPLETED|0:0|2026-07-19T19:37:46|2026-07-19T19:37:46|2026-07-19T19:38:20|00:00:34|28|1|sn024|00:00.001|00:15:52|0.00G
70217_10|fra_par_10k|COMPLETED|0:0|2026-07-19T19:37:45|2026-07-19T19:37:46|2026-07-19T19:38:20|00:00:34|28|1|sn025|00:35.434|00:15:52|
70217_10.batch|batch|COMPLETED|0:0|2026-07-19T19:37:46|2026-07-19T19:37:46|2026-07-19T19:38:20|00:00:34|28|1|sn025|00:35.432|00:15:52|0.45G
70217_10.extern|extern|COMPLETED|0:0|2026-07-19T19:37:46|2026-07-19T19:37:46|2026-07-19T19:38:20|00:00:34|28|1|sn025|00:00.002|00:15:52|0.00G
70217_11|fra_par_10k|COMPLETED|0:0|2026-07-19T19:37:45|2026-07-19T19:37:46|2026-07-19T19:38:20|00:00:34|28|1|sn026|00:35.035|00:15:52|
70217_11.batch|batch|COMPLETED|0:0|2026-07-19T19:37:46|2026-07-19T19:37:46|2026-07-19T19:38:20|00:00:34|28|1|sn026|00:35.032|00:15:52|0.47G
70217_11.extern|extern|COMPLETED|0:0|2026-07-19T19:37:46|2026-07-19T19:37:46|2026-07-19T19:38:20|00:00:34|28|1|sn026|00:00.002|00:15:52|0.00G
70217_12|fra_par_10k|COMPLETED|0:0|2026-07-19T19:37:45|2026-07-19T19:37:46|2026-07-19T19:38:20|00:00:34|28|1|sn074|00:35.692|00:15:52|
70217_12.batch|batch|COMPLETED|0:0|2026-07-19T19:37:46|2026-07-19T19:37:46|2026-07-19T19:38:20|00:00:34|28|1|sn074|00:35.690|00:15:52|0.45G
70217_12.extern|extern|COMPLETED|0:0|2026-07-19T19:37:46|2026-07-19T19:37:46|2026-07-19T19:38:20|00:00:34|28|1|sn074|00:00.001|00:15:52|0.00G
70217_13|fra_par_10k|COMPLETED|0:0|2026-07-19T19:37:45|2026-07-19T19:37:46|2026-07-19T19:38:21|00:00:35|28|1|sn075|00:35.928|00:16:20|
70217_13.batch|batch|COMPLETED|0:0|2026-07-19T19:37:46|2026-07-19T19:37:46|2026-07-19T19:38:21|00:00:35|28|1|sn075|00:35.926|00:16:20|0.47G
70217_13.extern|extern|COMPLETED|0:0|2026-07-19T19:37:46|2026-07-19T19:37:46|2026-07-19T19:38:21|00:00:35|28|1|sn075|00:00.001|00:16:20|0.00G
70217_14|fra_par_10k|COMPLETED|0:0|2026-07-19T19:37:45|2026-07-19T19:37:46|2026-07-19T19:38:21|00:00:35|28|1|sn076|00:36.027|00:16:20|
70217_14.batch|batch|COMPLETED|0:0|2026-07-19T19:37:46|2026-07-19T19:37:46|2026-07-19T19:38:21|00:00:35|28|1|sn076|00:36.025|00:16:20|0.46G
70217_14.extern|extern|COMPLETED|0:0|2026-07-19T19:37:46|2026-07-19T19:37:46|2026-07-19T19:38:21|00:00:35|28|1|sn076|00:00.002|00:16:20|0.00G
70217_15|fra_par_10k|COMPLETED|0:0|2026-07-19T19:37:45|2026-07-19T19:37:46|2026-07-19T19:38:19|00:00:33|28|1|sn077|00:34.975|00:15:24|
70217_15.batch|batch|COMPLETED|0:0|2026-07-19T19:37:46|2026-07-19T19:37:46|2026-07-19T19:38:19|00:00:33|28|1|sn077|00:34.973|00:15:24|0.47G
70217_15.extern|extern|COMPLETED|0:0|2026-07-19T19:37:46|2026-07-19T19:37:46|2026-07-19T19:38:19|00:00:33|28|1|sn077|00:00.001|00:15:24|0.00G
70217_16|fra_par_10k|COMPLETED|0:0|2026-07-19T19:37:45|2026-07-19T19:37:46|2026-07-19T19:38:22|00:00:36|28|1|sn078|00:37.079|00:16:48|
70217_16.batch|batch|COMPLETED|0:0|2026-07-19T19:37:46|2026-07-19T19:37:46|2026-07-19T19:38:22|00:00:36|28|1|sn078|00:37.077|00:16:48|0.47G
70217_16.extern|extern|COMPLETED|0:0|2026-07-19T19:37:46|2026-07-19T19:37:46|2026-07-19T19:38:22|00:00:36|28|1|sn078|00:00.002|00:16:48|0.00G
70217_17|fra_par_10k|COMPLETED|0:0|2026-07-19T19:37:45|2026-07-19T19:37:46|2026-07-19T19:38:19|00:00:33|28|1|sn102|00:34.996|00:15:24|
70217_17.batch|batch|COMPLETED|0:0|2026-07-19T19:37:46|2026-07-19T19:37:46|2026-07-19T19:38:19|00:00:33|28|1|sn102|00:34.994|00:15:24|0.46G
70217_17.extern|extern|COMPLETED|0:0|2026-07-19T19:37:46|2026-07-19T19:37:46|2026-07-19T19:38:20|00:00:34|28|1|sn102|00:00.001|00:15:52|0.00G
70217_18|fra_par_10k|COMPLETED|0:0|2026-07-19T19:37:45|2026-07-19T19:37:46|2026-07-19T19:38:19|00:00:33|28|1|sn103|00:35.003|00:15:24|
70217_18.batch|batch|COMPLETED|0:0|2026-07-19T19:37:46|2026-07-19T19:37:46|2026-07-19T19:38:19|00:00:33|28|1|sn103|00:35.001|00:15:24|0.48G
70217_18.extern|extern|COMPLETED|0:0|2026-07-19T19:37:46|2026-07-19T19:37:46|2026-07-19T19:38:19|00:00:33|28|1|sn103|00:00.001|00:15:24|0.00G
70217_19|fra_par_10k|COMPLETED|0:0|2026-07-19T19:37:45|2026-07-19T19:37:46|2026-07-19T19:38:20|00:00:34|28|1|sn104|00:35.791|00:15:52|
70217_19.batch|batch|COMPLETED|0:0|2026-07-19T19:37:46|2026-07-19T19:37:46|2026-07-19T19:38:20|00:00:34|28|1|sn104|00:35.789|00:15:52|0.46G
70217_19.extern|extern|COMPLETED|0:0|2026-07-19T19:37:46|2026-07-19T19:37:46|2026-07-19T19:38:20|00:00:34|28|1|sn104|00:00.001|00:15:52|0.00G
70217_20|fra_par_10k|COMPLETED|0:0|2026-07-19T19:37:45|2026-07-19T19:37:46|2026-07-19T19:38:21|00:00:35|28|1|sn105|00:36.646|00:16:20|
70217_20.batch|batch|COMPLETED|0:0|2026-07-19T19:37:46|2026-07-19T19:37:46|2026-07-19T19:38:21|00:00:35|28|1|sn105|00:36.644|00:16:20|0.45G
70217_20.extern|extern|COMPLETED|0:0|2026-07-19T19:37:46|2026-07-19T19:37:46|2026-07-19T19:38:21|00:00:35|28|1|sn105|00:00.001|00:16:20|0.00G
70217_21|fra_par_10k|COMPLETED|0:0|2026-07-19T19:37:45|2026-07-19T19:37:46|2026-07-19T19:38:20|00:00:34|28|1|sn106|00:35.239|00:15:52|
70217_21.batch|batch|COMPLETED|0:0|2026-07-19T19:37:46|2026-07-19T19:37:46|2026-07-19T19:38:20|00:00:34|28|1|sn106|00:35.237|00:15:52|0.47G
70217_21.extern|extern|COMPLETED|0:0|2026-07-19T19:37:46|2026-07-19T19:37:46|2026-07-19T19:38:20|00:00:34|28|1|sn106|00:00.001|00:15:52|0.00G
70217_22|fra_par_10k|COMPLETED|0:0|2026-07-19T19:37:45|2026-07-19T19:37:46|2026-07-19T19:38:19|00:00:33|28|1|sn093|00:34.252|00:15:24|
70217_22.batch|batch|COMPLETED|0:0|2026-07-19T19:37:46|2026-07-19T19:37:46|2026-07-19T19:38:19|00:00:33|28|1|sn093|00:34.250|00:15:24|0.48G
70217_22.extern|extern|COMPLETED|0:0|2026-07-19T19:37:46|2026-07-19T19:37:46|2026-07-19T19:38:19|00:00:33|28|1|sn093|00:00.002|00:15:24|0.00G
70217_23|fra_par_10k|COMPLETED|0:0|2026-07-19T19:37:45|2026-07-19T19:37:46|2026-07-19T19:38:21|00:00:35|28|1|sn094|00:36.872|00:16:20|
70217_23.batch|batch|COMPLETED|0:0|2026-07-19T19:37:46|2026-07-19T19:37:46|2026-07-19T19:38:21|00:00:35|28|1|sn094|00:36.870|00:16:20|0.46G
70217_23.extern|extern|COMPLETED|0:0|2026-07-19T19:37:46|2026-07-19T19:37:46|2026-07-19T19:38:21|00:00:35|28|1|sn094|00:00.001|00:16:20|0.00G
70217_24|fra_par_10k|COMPLETED|0:0|2026-07-19T19:37:45|2026-07-19T19:37:46|2026-07-19T19:38:21|00:00:35|28|1|sn095|00:34.942|00:16:20|
70217_24.batch|batch|COMPLETED|0:0|2026-07-19T19:37:46|2026-07-19T19:37:46|2026-07-19T19:38:21|00:00:35|28|1|sn095|00:34.940|00:16:20|0.46G
70217_24.extern|extern|COMPLETED|0:0|2026-07-19T19:37:46|2026-07-19T19:37:46|2026-07-19T19:38:21|00:00:35|28|1|sn095|00:00.001|00:16:20|0.00G
70217_25|fra_par_10k|COMPLETED|0:0|2026-07-19T19:37:45|2026-07-19T19:37:46|2026-07-19T19:38:20|00:00:34|28|1|sn096|00:35.292|00:15:52|
70217_25.batch|batch|COMPLETED|0:0|2026-07-19T19:37:46|2026-07-19T19:37:46|2026-07-19T19:38:20|00:00:34|28|1|sn096|00:35.290|00:15:52|0.46G
70217_25.extern|extern|COMPLETED|0:0|2026-07-19T19:37:46|2026-07-19T19:37:46|2026-07-19T19:38:20|00:00:34|28|1|sn096|00:00.001|00:15:52|0.00G
70217_26|fra_par_10k|COMPLETED|0:0|2026-07-19T19:37:45|2026-07-19T19:37:46|2026-07-19T19:38:21|00:00:35|28|1|sn097|00:36.289|00:16:20|
70217_26.batch|batch|COMPLETED|0:0|2026-07-19T19:37:46|2026-07-19T19:37:46|2026-07-19T19:38:21|00:00:35|28|1|sn097|00:36.287|00:16:20|0.48G
70217_26.extern|extern|COMPLETED|0:0|2026-07-19T19:37:46|2026-07-19T19:37:46|2026-07-19T19:38:21|00:00:35|28|1|sn097|00:00.001|00:16:20|0.00G
70217_27|fra_par_10k|COMPLETED|0:0|2026-07-19T19:37:45|2026-07-19T19:37:46|2026-07-19T19:38:20|00:00:34|28|1|sn098|00:35.123|00:15:52|
70217_27.batch|batch|COMPLETED|0:0|2026-07-19T19:37:46|2026-07-19T19:37:46|2026-07-19T19:38:20|00:00:34|28|1|sn098|00:35.121|00:15:52|0.48G
70217_27.extern|extern|COMPLETED|0:0|2026-07-19T19:37:46|2026-07-19T19:37:46|2026-07-19T19:38:20|00:00:34|28|1|sn098|00:00.001|00:15:52|0.00G
70217_28|fra_par_10k|COMPLETED|0:0|2026-07-19T19:37:45|2026-07-19T19:37:46|2026-07-19T19:38:20|00:00:34|28|1|sn099|00:35.362|00:15:52|
70217_28.batch|batch|COMPLETED|0:0|2026-07-19T19:37:46|2026-07-19T19:37:46|2026-07-19T19:38:20|00:00:34|28|1|sn099|00:35.360|00:15:52|0.44G
70217_28.extern|extern|COMPLETED|0:0|2026-07-19T19:37:46|2026-07-19T19:37:46|2026-07-19T19:38:20|00:00:34|28|1|sn099|00:00.001|00:15:52|0.00G
70217_29|fra_par_10k|COMPLETED|0:0|2026-07-19T19:37:45|2026-07-19T19:37:46|2026-07-19T19:38:19|00:00:33|28|1|sn100|00:34.309|00:15:24|
70217_29.batch|batch|COMPLETED|0:0|2026-07-19T19:37:46|2026-07-19T19:37:46|2026-07-19T19:38:19|00:00:33|28|1|sn100|00:34.307|00:15:24|0.45G
70217_29.extern|extern|COMPLETED|0:0|2026-07-19T19:37:46|2026-07-19T19:37:46|2026-07-19T19:38:19|00:00:33|28|1|sn100|00:00.002|00:15:24|0.00G
70217_30|fra_par_10k|COMPLETED|0:0|2026-07-19T19:37:45|2026-07-19T19:37:46|2026-07-19T19:38:20|00:00:34|28|1|sn139|00:35.845|00:15:52|
70217_30.batch|batch|COMPLETED|0:0|2026-07-19T19:37:46|2026-07-19T19:37:46|2026-07-19T19:38:20|00:00:34|28|1|sn139|00:35.843|00:15:52|0.46G
70217_30.extern|extern|COMPLETED|0:0|2026-07-19T19:37:46|2026-07-19T19:37:46|2026-07-19T19:38:20|00:00:34|28|1|sn139|00:00.001|00:15:52|0.00G
70217_31|fra_par_10k|COMPLETED|0:0|2026-07-19T19:37:45|2026-07-19T19:37:46|2026-07-19T19:38:20|00:00:34|28|1|sn140|00:35.474|00:15:52|
70217_31.batch|batch|COMPLETED|0:0|2026-07-19T19:37:46|2026-07-19T19:37:46|2026-07-19T19:38:20|00:00:34|28|1|sn140|00:35.472|00:15:52|0.46G
70217_31.extern|extern|COMPLETED|0:0|2026-07-19T19:37:46|2026-07-19T19:37:46|2026-07-19T19:38:20|00:00:34|28|1|sn140|00:00.001|00:15:52|0.00G
70217_32|fra_par_10k|COMPLETED|0:0|2026-07-19T19:37:45|2026-07-19T19:37:46|2026-07-19T19:38:21|00:00:35|28|1|sn141|00:36.243|00:16:20|
70217_32.batch|batch|COMPLETED|0:0|2026-07-19T19:37:46|2026-07-19T19:37:46|2026-07-19T19:38:21|00:00:35|28|1|sn141|00:36.241|00:16:20|0.46G
70217_32.extern|extern|COMPLETED|0:0|2026-07-19T19:37:46|2026-07-19T19:37:46|2026-07-19T19:38:21|00:00:35|28|1|sn141|00:00.001|00:16:20|0.00G
70217_33|fra_par_10k|COMPLETED|0:0|2026-07-19T19:37:45|2026-07-19T19:38:25|2026-07-19T19:38:58|00:00:33|28|1|sn043|00:35.437|00:15:24|
70217_33.batch|batch|COMPLETED|0:0|2026-07-19T19:38:25|2026-07-19T19:38:25|2026-07-19T19:38:58|00:00:33|28|1|sn043|00:35.435|00:15:24|0.46G
70217_33.extern|extern|COMPLETED|0:0|2026-07-19T19:38:25|2026-07-19T19:38:25|2026-07-19T19:38:58|00:00:33|28|1|sn043|00:00.001|00:15:24|0.00G
70217_34|fra_par_10k|COMPLETED|0:0|2026-07-19T19:37:45|2026-07-19T19:38:25|2026-07-19T19:38:59|00:00:34|28|1|sn142|00:36.514|00:15:52|
70217_34.batch|batch|COMPLETED|0:0|2026-07-19T19:38:25|2026-07-19T19:38:25|2026-07-19T19:38:59|00:00:34|28|1|sn142|00:36.512|00:15:52|0.45G
70217_34.extern|extern|COMPLETED|0:0|2026-07-19T19:38:25|2026-07-19T19:38:25|2026-07-19T19:38:59|00:00:34|28|1|sn142|00:00.001|00:15:52|0.00G
70217_35|fra_par_10k|COMPLETED|0:0|2026-07-19T19:37:45|2026-07-19T19:38:25|2026-07-19T19:38:58|00:00:33|28|1|sn143|00:35.062|00:15:24|
70217_35.batch|batch|COMPLETED|0:0|2026-07-19T19:38:25|2026-07-19T19:38:25|2026-07-19T19:38:58|00:00:33|28|1|sn143|00:35.060|00:15:24|0.46G
70217_35.extern|extern|COMPLETED|0:0|2026-07-19T19:38:25|2026-07-19T19:38:25|2026-07-19T19:38:58|00:00:33|28|1|sn143|00:00.001|00:15:24|0.00G
70217_36|fra_par_10k|COMPLETED|0:0|2026-07-19T19:37:45|2026-07-19T19:38:25|2026-07-19T19:38:57|00:00:32|28|1|sn144|00:34.351|00:14:56|
70217_36.batch|batch|COMPLETED|0:0|2026-07-19T19:38:25|2026-07-19T19:38:25|2026-07-19T19:38:57|00:00:32|28|1|sn144|00:34.350|00:14:56|0.48G
70217_36.extern|extern|COMPLETED|0:0|2026-07-19T19:38:25|2026-07-19T19:38:25|2026-07-19T19:38:57|00:00:32|28|1|sn144|00:00.001|00:14:56|0.00G
70217_37|fra_par_10k|COMPLETED|0:0|2026-07-19T19:37:45|2026-07-19T19:38:25|2026-07-19T19:38:59|00:00:34|28|1|sn145|00:35.945|00:15:52|
70217_37.batch|batch|COMPLETED|0:0|2026-07-19T19:38:25|2026-07-19T19:38:25|2026-07-19T19:38:59|00:00:34|28|1|sn145|00:35.943|00:15:52|0.45G
70217_37.extern|extern|COMPLETED|0:0|2026-07-19T19:38:25|2026-07-19T19:38:25|2026-07-19T19:38:59|00:00:34|28|1|sn145|00:00.001|00:15:52|0.00G
70217_38|fra_par_10k|COMPLETED|0:0|2026-07-19T19:37:45|2026-07-19T19:38:25|2026-07-19T19:38:57|00:00:32|28|1|sn146|00:34.302|00:14:56|
70217_38.batch|batch|COMPLETED|0:0|2026-07-19T19:38:25|2026-07-19T19:38:25|2026-07-19T19:38:57|00:00:32|28|1|sn146|00:34.301|00:14:56|0.48G
70217_38.extern|extern|COMPLETED|0:0|2026-07-19T19:38:25|2026-07-19T19:38:25|2026-07-19T19:38:57|00:00:32|28|1|sn146|00:00.001|00:14:56|0.00G
70217_39|fra_par_10k|COMPLETED|0:0|2026-07-19T19:37:45|2026-07-19T19:38:25|2026-07-19T19:39:00|00:00:35|28|1|sn022|00:36.941|00:16:20|
70217_39.batch|batch|COMPLETED|0:0|2026-07-19T19:38:25|2026-07-19T19:38:25|2026-07-19T19:39:00|00:00:35|28|1|sn022|00:36.939|00:16:20|0.47G
70217_39.extern|extern|COMPLETED|0:0|2026-07-19T19:38:25|2026-07-19T19:38:25|2026-07-19T19:39:00|00:00:35|28|1|sn022|00:00.001|00:16:20|0.00G
70217_40|fra_par_10k|COMPLETED|0:0|2026-07-19T19:37:45|2026-07-19T19:38:25|2026-07-19T19:38:59|00:00:34|28|1|sn093|00:36.218|00:15:52|
70217_40.batch|batch|COMPLETED|0:0|2026-07-19T19:38:25|2026-07-19T19:38:25|2026-07-19T19:38:59|00:00:34|28|1|sn093|00:36.216|00:15:52|0.46G
70217_40.extern|extern|COMPLETED|0:0|2026-07-19T19:38:25|2026-07-19T19:38:25|2026-07-19T19:38:59|00:00:34|28|1|sn093|00:00.001|00:15:52|0.00G
70217_41|fra_par_10k|COMPLETED|0:0|2026-07-19T19:37:45|2026-07-19T19:38:25|2026-07-19T19:38:59|00:00:34|28|1|sn100|00:00:36|00:15:52|
70217_41.batch|batch|COMPLETED|0:0|2026-07-19T19:38:25|2026-07-19T19:38:25|2026-07-19T19:38:59|00:00:34|28|1|sn100|00:35.998|00:15:52|0.46G
70217_41.extern|extern|COMPLETED|0:0|2026-07-19T19:38:25|2026-07-19T19:38:25|2026-07-19T19:38:59|00:00:34|28|1|sn100|00:00.001|00:15:52|0.00G
70217_42|fra_par_10k|COMPLETED|0:0|2026-07-19T19:37:45|2026-07-19T19:38:26|2026-07-19T19:38:58|00:00:32|28|1|sn103|00:34.649|00:14:56|
70217_42.batch|batch|COMPLETED|0:0|2026-07-19T19:38:26|2026-07-19T19:38:26|2026-07-19T19:38:58|00:00:32|28|1|sn103|00:34.647|00:14:56|0.45G
70217_42.extern|extern|COMPLETED|0:0|2026-07-19T19:38:26|2026-07-19T19:38:26|2026-07-19T19:38:58|00:00:32|28|1|sn103|00:00.002|00:14:56|0.00G
70217_43|fra_par_10k|COMPLETED|0:0|2026-07-19T19:37:45|2026-07-19T19:38:26|2026-07-19T19:38:59|00:00:33|28|1|sn102|00:35.673|00:15:24|
70217_43.batch|batch|COMPLETED|0:0|2026-07-19T19:38:26|2026-07-19T19:38:26|2026-07-19T19:38:59|00:00:33|28|1|sn102|00:35.671|00:15:24|0.47G
70217_43.extern|extern|COMPLETED|0:0|2026-07-19T19:38:26|2026-07-19T19:38:26|2026-07-19T19:38:59|00:00:33|28|1|sn102|00:00.001|00:15:24|0.00G
70217_44|fra_par_10k|COMPLETED|0:0|2026-07-19T19:37:45|2026-07-19T19:38:26|2026-07-19T19:38:59|00:00:33|28|1|sn077|00:34.953|00:15:24|
70217_44.batch|batch|COMPLETED|0:0|2026-07-19T19:38:26|2026-07-19T19:38:26|2026-07-19T19:38:59|00:00:33|28|1|sn077|00:34.951|00:15:24|0.45G
70217_44.extern|extern|COMPLETED|0:0|2026-07-19T19:38:26|2026-07-19T19:38:26|2026-07-19T19:38:59|00:00:33|28|1|sn077|00:00.001|00:15:24|0.00G
70217_45|fra_par_10k|COMPLETED|0:0|2026-07-19T19:37:45|2026-07-19T19:38:26|2026-07-19T19:38:58|00:00:32|28|1|sn060|00:34.551|00:14:56|
70217_45.batch|batch|COMPLETED|0:0|2026-07-19T19:38:26|2026-07-19T19:38:26|2026-07-19T19:38:58|00:00:32|28|1|sn060|00:34.549|00:14:56|0.48G
70217_45.extern|extern|COMPLETED|0:0|2026-07-19T19:38:26|2026-07-19T19:38:26|2026-07-19T19:38:58|00:00:32|28|1|sn060|00:00.001|00:14:56|0.00G
70217_46|fra_par_10k|COMPLETED|0:0|2026-07-19T19:37:45|2026-07-19T19:38:26|2026-07-19T19:38:59|00:00:33|28|1|sn106|00:35.368|00:15:24|
70217_46.batch|batch|COMPLETED|0:0|2026-07-19T19:38:26|2026-07-19T19:38:26|2026-07-19T19:38:59|00:00:33|28|1|sn106|00:35.366|00:15:24|0.47G
70217_46.extern|extern|COMPLETED|0:0|2026-07-19T19:38:26|2026-07-19T19:38:26|2026-07-19T19:38:59|00:00:33|28|1|sn106|00:00.001|00:15:24|0.00G
70217_47|fra_par_10k|COMPLETED|0:0|2026-07-19T19:37:45|2026-07-19T19:38:26|2026-07-19T19:39:00|00:00:34|28|1|sn026|00:36.456|00:15:52|
70217_47.batch|batch|COMPLETED|0:0|2026-07-19T19:38:26|2026-07-19T19:38:26|2026-07-19T19:39:00|00:00:34|28|1|sn026|00:36.454|00:15:52|0.46G
70217_47.extern|extern|COMPLETED|0:0|2026-07-19T19:38:26|2026-07-19T19:38:26|2026-07-19T19:39:00|00:00:34|28|1|sn026|00:00.001|00:15:52|0.00G
70217_48|fra_par_10k|COMPLETED|0:0|2026-07-19T19:37:45|2026-07-19T19:38:26|2026-07-19T19:38:58|00:00:32|28|1|sn098|00:34.578|00:14:56|
70217_48.batch|batch|COMPLETED|0:0|2026-07-19T19:38:26|2026-07-19T19:38:26|2026-07-19T19:38:58|00:00:32|28|1|sn098|00:34.576|00:14:56|0.47G
