JobID|JobName|State|ExitCode|Submit|Start|End|Elapsed|AllocCPUS|NNodes|NodeList|TotalCPU|CPUTime|MaxRSS
70011_30.extern|extern|COMPLETED|0:0|2026-07-19T19:07:41|2026-07-19T19:07:41|2026-07-19T19:08:19|00:00:38|28|1|sn098|00:00.001|00:17:44|0.00G
70011_31|fra_par_10k|COMPLETED|0:0|2026-07-19T19:07:40|2026-07-19T19:07:41|2026-07-19T19:08:19|00:00:38|28|1|sn099|00:35.624|00:17:44|
70011_31.batch|batch|COMPLETED|0:0|2026-07-19T19:07:41|2026-07-19T19:07:41|2026-07-19T19:08:19|00:00:38|28|1|sn099|00:35.623|00:17:44|0.45G
70011_31.extern|extern|COMPLETED|0:0|2026-07-19T19:07:41|2026-07-19T19:07:41|2026-07-19T19:08:19|00:00:38|28|1|sn099|00:00.001|00:17:44|0.00G
70011_32|fra_par_10k|COMPLETED|0:0|2026-07-19T19:07:40|2026-07-19T19:07:41|2026-07-19T19:08:21|00:00:40|28|1|sn100|00:37.260|00:18:40|
70011_32.batch|batch|COMPLETED|0:0|2026-07-19T19:07:41|2026-07-19T19:07:41|2026-07-19T19:08:21|00:00:40|28|1|sn100|00:37.258|00:18:40|0.45G
70011_32.extern|extern|COMPLETED|0:0|2026-07-19T19:07:41|2026-07-19T19:07:41|2026-07-19T19:08:21|00:00:40|28|1|sn100|00:00.001|00:18:40|0.00G
70011_33|fra_par_10k|COMPLETED|0:0|2026-07-19T19:07:40|2026-07-19T19:08:25|2026-07-19T19:08:58|00:00:33|28|1|sn077|00:34.817|00:15:24|
70011_33.batch|batch|COMPLETED|0:0|2026-07-19T19:08:25|2026-07-19T19:08:25|2026-07-19T19:08:58|00:00:33|28|1|sn077|00:34.815|00:15:24|0.46G
70011_33.extern|extern|COMPLETED|0:0|2026-07-19T19:08:25|2026-07-19T19:08:25|2026-07-19T19:08:58|00:00:33|28|1|sn077|00:00.001|00:15:24|0.00G
70011_34|fra_par_10k|COMPLETED|0:0|2026-07-19T19:07:40|2026-07-19T19:08:25|2026-07-19T19:09:05|00:00:40|28|1|sn101|00:37.147|00:18:40|
70011_34.batch|batch|COMPLETED|0:0|2026-07-19T19:08:25|2026-07-19T19:08:25|2026-07-19T19:09:05|00:00:40|28|1|sn101|00:37.145|00:18:40|0.45G
70011_34.extern|extern|COMPLETED|0:0|2026-07-19T19:08:25|2026-07-19T19:08:25|2026-07-19T19:09:05|00:00:40|28|1|sn101|00:00.001|00:18:40|0.00G
70011_35|fra_par_10k|COMPLETED|0:0|2026-07-19T19:07:40|2026-07-19T19:08:25|2026-07-19T19:09:05|00:00:40|28|1|sn102|00:37.356|00:18:40|
70011_35.batch|batch|COMPLETED|0:0|2026-07-19T19:08:25|2026-07-19T19:08:25|2026-07-19T19:09:05|00:00:40|28|1|sn102|00:37.354|00:18:40|0.43G
70011_35.extern|extern|COMPLETED|0:0|2026-07-19T19:08:25|2026-07-19T19:08:25|2026-07-19T19:09:05|00:00:40|28|1|sn102|00:00.001|00:18:40|0.00G
70011_36|fra_par_10k|COMPLETED|0:0|2026-07-19T19:07:40|2026-07-19T19:08:25|2026-07-19T19:09:05|00:00:40|28|1|sn103|00:36.548|00:18:40|
70011_36.batch|batch|COMPLETED|0:0|2026-07-19T19:08:25|2026-07-19T19:08:25|2026-07-19T19:09:05|00:00:40|28|1|sn103|00:36.546|00:18:40|0.32G
70011_36.extern|extern|COMPLETED|0:0|2026-07-19T19:08:25|2026-07-19T19:08:25|2026-07-19T19:09:05|00:00:40|28|1|sn103|00:00.001|00:18:40|0.00G
70011_37|fra_par_10k|COMPLETED|0:0|2026-07-19T19:07:40|2026-07-19T19:08:25|2026-07-19T19:09:05|00:00:40|28|1|sn104|00:37.368|00:18:40|
70011_37.batch|batch|COMPLETED|0:0|2026-07-19T19:08:25|2026-07-19T19:08:25|2026-07-19T19:09:05|00:00:40|28|1|sn104|00:37.366|00:18:40|0.32G
70011_37.extern|extern|COMPLETED|0:0|2026-07-19T19:08:25|2026-07-19T19:08:25|2026-07-19T19:09:05|00:00:40|28|1|sn104|00:00.001|00:18:40|0.00G
70011_38|fra_par_10k|COMPLETED|0:0|2026-07-19T19:07:40|2026-07-19T19:08:25|2026-07-19T19:09:04|00:00:39|28|1|sn105|00:36.584|00:18:12|
70011_38.batch|batch|COMPLETED|0:0|2026-07-19T19:08:25|2026-07-19T19:08:25|2026-07-19T19:09:04|00:00:39|28|1|sn105|00:36.582|00:18:12|0.35G
70011_38.extern|extern|COMPLETED|0:0|2026-07-19T19:08:25|2026-07-19T19:08:25|2026-07-19T19:09:04|00:00:39|28|1|sn105|00:00.001|00:18:12|0.00G
70011_39|fra_par_10k|COMPLETED|0:0|2026-07-19T19:07:40|2026-07-19T19:08:25|2026-07-19T19:09:07|00:00:42|28|1|sn106|00:39.032|00:19:36|
70011_39.batch|batch|COMPLETED|0:0|2026-07-19T19:08:25|2026-07-19T19:08:25|2026-07-19T19:09:07|00:00:42|28|1|sn106|00:39.030|00:19:36|0.38G
70011_39.extern|extern|COMPLETED|0:0|2026-07-19T19:08:25|2026-07-19T19:08:25|2026-07-19T19:09:07|00:00:42|28|1|sn106|00:00.001|00:19:36|0.00G
70011_40|fra_par_10k|COMPLETED|0:0|2026-07-19T19:07:40|2026-07-19T19:08:25|2026-07-19T19:08:58|00:00:33|28|1|sn060|00:35.123|00:15:24|
70011_40.batch|batch|COMPLETED|0:0|2026-07-19T19:08:25|2026-07-19T19:08:25|2026-07-19T19:08:58|00:00:33|28|1|sn060|00:35.121|00:15:24|0.46G
70011_40.extern|extern|COMPLETED|0:0|2026-07-19T19:08:25|2026-07-19T19:08:25|2026-07-19T19:08:58|00:00:33|28|1|sn060|00:00.001|00:15:24|0.00G
70011_41|fra_par_10k|COMPLETED|0:0|2026-07-19T19:07:40|2026-07-19T19:08:25|2026-07-19T19:09:00|00:00:35|28|1|sn144|00:36.371|00:16:20|
70011_41.batch|batch|COMPLETED|0:0|2026-07-19T19:08:25|2026-07-19T19:08:25|2026-07-19T19:09:00|00:00:35|28|1|sn144|00:36.369|00:16:20|0.46G
70011_41.extern|extern|COMPLETED|0:0|2026-07-19T19:08:25|2026-07-19T19:08:25|2026-07-19T19:09:00|00:00:35|28|1|sn144|00:00.001|00:16:20|0.00G
70011_42|fra_par_10k|COMPLETED|0:0|2026-07-19T19:07:40|2026-07-19T19:08:25|2026-07-19T19:08:59|00:00:34|28|1|sn022|00:34.958|00:15:52|
70011_42.batch|batch|COMPLETED|0:0|2026-07-19T19:08:25|2026-07-19T19:08:25|2026-07-19T19:08:59|00:00:34|28|1|sn022|00:34.956|00:15:52|0.45G
70011_42.extern|extern|COMPLETED|0:0|2026-07-19T19:08:25|2026-07-19T19:08:25|2026-07-19T19:08:59|00:00:34|28|1|sn022|00:00.001|00:15:52|0.00G
70011_43|fra_par_10k|COMPLETED|0:0|2026-07-19T19:07:40|2026-07-19T19:08:26|2026-07-19T19:08:58|00:00:32|28|1|sn098|00:34.636|00:14:56|
70011_43.batch|batch|COMPLETED|0:0|2026-07-19T19:08:26|2026-07-19T19:08:26|2026-07-19T19:08:58|00:00:32|28|1|sn098|00:34.634|00:14:56|0.47G
70011_43.extern|extern|COMPLETED|0:0|2026-07-19T19:08:26|2026-07-19T19:08:26|2026-07-19T19:08:58|00:00:32|28|1|sn098|00:00.001|00:14:56|0.00G
70011_44|fra_par_10k|COMPLETED|0:0|2026-07-19T19:07:40|2026-07-19T19:08:26|2026-07-19T19:08:59|00:00:33|28|1|sn139|00:35.181|00:15:24|
70011_44.batch|batch|COMPLETED|0:0|2026-07-19T19:08:26|2026-07-19T19:08:26|2026-07-19T19:08:59|00:00:33|28|1|sn139|00:35.179|00:15:24|0.45G
70011_44.extern|extern|COMPLETED|0:0|2026-07-19T19:08:26|2026-07-19T19:08:26|2026-07-19T19:08:59|00:00:33|28|1|sn139|00:00.001|00:15:24|0.00G
70011_45|fra_par_10k|COMPLETED|0:0|2026-07-19T19:07:40|2026-07-19T19:08:26|2026-07-19T19:09:00|00:00:34|28|1|sn140|00:35.332|00:15:52|
70011_45.batch|batch|COMPLETED|0:0|2026-07-19T19:08:26|2026-07-19T19:08:26|2026-07-19T19:09:00|00:00:34|28|1|sn140|00:35.330|00:15:52|0.47G
70011_45.extern|extern|COMPLETED|0:0|2026-07-19T19:08:26|2026-07-19T19:08:26|2026-07-19T19:09:00|00:00:34|28|1|sn140|00:00.001|00:15:52|0.00G
70011_46|fra_par_10k|COMPLETED|0:0|2026-07-19T19:07:40|2026-07-19T19:08:26|2026-07-19T19:09:00|00:00:34|28|1|sn145|00:35.763|00:15:52|
70011_46.batch|batch|COMPLETED|0:0|2026-07-19T19:08:26|2026-07-19T19:08:26|2026-07-19T19:09:00|00:00:34|28|1|sn145|00:35.761|00:15:52|0.47G
70011_46.extern|extern|COMPLETED|0:0|2026-07-19T19:08:26|2026-07-19T19:08:26|2026-07-19T19:09:00|00:00:34|28|1|sn145|00:00.001|00:15:52|0.00G
70011_47|fra_par_10k|COMPLETED|0:0|2026-07-19T19:07:40|2026-07-19T19:08:26|2026-07-19T19:09:02|00:00:36|28|1|sn099|00:38.096|00:16:48|
70011_47.batch|batch|COMPLETED|0:0|2026-07-19T19:08:26|2026-07-19T19:08:26|2026-07-19T19:09:02|00:00:36|28|1|sn099|00:38.094|00:16:48|0.46G
70011_47.extern|extern|COMPLETED|0:0|2026-07-19T19:08:26|2026-07-19T19:08:26|2026-07-19T19:09:02|00:00:36|28|1|sn099|00:00.002|00:16:48|0.00G
70011_48|fra_par_10k|COMPLETED|0:0|2026-07-19T19:07:40|2026-07-19T19:08:26|2026-07-19T19:08:59|00:00:33|28|1|sn025|00:34.710|00:15:24|
70011_48.batch|batch|COMPLETED|0:0|2026-07-19T19:08:26|2026-07-19T19:08:26|2026-07-19T19:08:59|00:00:33|28|1|sn025|00:34.708|00:15:24|0.47G
70011_48.extern|extern|COMPLETED|0:0|2026-07-19T19:08:26|2026-07-19T19:08:26|2026-07-19T19:08:59|00:00:33|28|1|sn025|00:00.001|00:15:24|0.00G
70011_49|fra_par_10k|COMPLETED|0:0|2026-07-19T19:07:40|2026-07-19T19:08:26|2026-07-19T19:09:03|00:00:37|28|1|sn141|00:37.696|00:17:16|
70011_49.batch|batch|COMPLETED|0:0|2026-07-19T19:08:26|2026-07-19T19:08:26|2026-07-19T19:09:03|00:00:37|28|1|sn141|00:37.694|00:17:16|0.46G
70011_49.extern|extern|COMPLETED|0:0|2026-07-19T19:08:26|2026-07-19T19:08:26|2026-07-19T19:09:03|00:00:37|28|1|sn141|00:00.001|00:17:16|0.00G
70011_50|fra_par_10k|COMPLETED|0:0|2026-07-19T19:07:40|2026-07-19T19:08:26|2026-07-19T19:09:01|00:00:35|28|1|sn024|00:36.467|00:16:20|
