JobID|JobName|State|ExitCode|Submit|Start|End|Elapsed|AllocCPUS|NNodes|NodeList|TotalCPU|CPUTime|MaxRSS
70116_11.extern|extern|COMPLETED|0:0|2026-07-19T19:23:44|2026-07-19T19:23:44|2026-07-19T19:24:19|00:00:35|28|1|sn026|00:00.001|00:16:20|0.00G
70116_12|fra_par_10k|COMPLETED|0:0|2026-07-19T19:23:44|2026-07-19T19:23:44|2026-07-19T19:24:19|00:00:35|28|1|sn074|00:36.254|00:16:20|
70116_12.batch|batch|COMPLETED|0:0|2026-07-19T19:23:44|2026-07-19T19:23:44|2026-07-19T19:24:19|00:00:35|28|1|sn074|00:36.252|00:16:20|0.45G
70116_12.extern|extern|COMPLETED|0:0|2026-07-19T19:23:44|2026-07-19T19:23:44|2026-07-19T19:24:19|00:00:35|28|1|sn074|00:00.001|00:16:20|0.00G
70116_13|fra_par_10k|COMPLETED|0:0|2026-07-19T19:23:44|2026-07-19T19:23:44|2026-07-19T19:24:18|00:00:34|28|1|sn075|00:35.545|00:15:52|
70116_13.batch|batch|COMPLETED|0:0|2026-07-19T19:23:44|2026-07-19T19:23:44|2026-07-19T19:24:18|00:00:34|28|1|sn075|00:35.543|00:15:52|0.47G
70116_13.extern|extern|COMPLETED|0:0|2026-07-19T19:23:44|2026-07-19T19:23:44|2026-07-19T19:24:18|00:00:34|28|1|sn075|00:00.001|00:15:52|0.00G
70116_14|fra_par_10k|COMPLETED|0:0|2026-07-19T19:23:44|2026-07-19T19:23:44|2026-07-19T19:24:18|00:00:34|28|1|sn076|00:35.411|00:15:52|
70116_14.batch|batch|COMPLETED|0:0|2026-07-19T19:23:44|2026-07-19T19:23:44|2026-07-19T19:24:18|00:00:34|28|1|sn076|00:35.409|00:15:52|0.46G
70116_14.extern|extern|COMPLETED|0:0|2026-07-19T19:23:44|2026-07-19T19:23:44|2026-07-19T19:24:18|00:00:34|28|1|sn076|00:00.001|00:15:52|0.00G
70116_15|fra_par_10k|COMPLETED|0:0|2026-07-19T19:23:44|2026-07-19T19:23:44|2026-07-19T19:24:17|00:00:33|28|1|sn077|00:34.143|00:15:24|
70116_15.batch|batch|COMPLETED|0:0|2026-07-19T19:23:44|2026-07-19T19:23:44|2026-07-19T19:24:17|00:00:33|28|1|sn077|00:34.141|00:15:24|0.47G
70116_15.extern|extern|COMPLETED|0:0|2026-07-19T19:23:44|2026-07-19T19:23:44|2026-07-19T19:24:17|00:00:33|28|1|sn077|00:00.002|00:15:24|0.00G
70116_16|fra_par_10k|COMPLETED|0:0|2026-07-19T19:23:44|2026-07-19T19:23:44|2026-07-19T19:24:20|00:00:36|28|1|sn078|00:36.759|00:16:48|
70116_16.batch|batch|COMPLETED|0:0|2026-07-19T19:23:44|2026-07-19T19:23:44|2026-07-19T19:24:20|00:00:36|28|1|sn078|00:36.757|00:16:48|0.47G
70116_16.extern|extern|COMPLETED|0:0|2026-07-19T19:23:44|2026-07-19T19:23:44|2026-07-19T19:24:20|00:00:36|28|1|sn078|00:00.001|00:16:48|0.00G
70116_17|fra_par_10k|COMPLETED|0:0|2026-07-19T19:23:44|2026-07-19T19:23:44|2026-07-19T19:24:17|00:00:33|28|1|sn102|00:33.757|00:15:24|
70116_17.batch|batch|COMPLETED|0:0|2026-07-19T19:23:44|2026-07-19T19:23:44|2026-07-19T19:24:17|00:00:33|28|1|sn102|00:33.755|00:15:24|0.47G
70116_17.extern|extern|COMPLETED|0:0|2026-07-19T19:23:44|2026-07-19T19:23:44|2026-07-19T19:24:17|00:00:33|28|1|sn102|00:00.001|00:15:24|0.00G
70116_18|fra_par_10k|COMPLETED|0:0|2026-07-19T19:23:44|2026-07-19T19:23:44|2026-07-19T19:24:18|00:00:34|28|1|sn103|00:35.652|00:15:52|
70116_18.batch|batch|COMPLETED|0:0|2026-07-19T19:23:44|2026-07-19T19:23:44|2026-07-19T19:24:18|00:00:34|28|1|sn103|00:35.650|00:15:52|0.48G
70116_18.extern|extern|COMPLETED|0:0|2026-07-19T19:23:44|2026-07-19T19:23:44|2026-07-19T19:24:18|00:00:34|28|1|sn103|00:00.001|00:15:52|0.00G
70116_19|fra_par_10k|COMPLETED|0:0|2026-07-19T19:23:44|2026-07-19T19:23:44|2026-07-19T19:24:18|00:00:34|28|1|sn104|00:35.061|00:15:52|
70116_19.batch|batch|COMPLETED|0:0|2026-07-19T19:23:44|2026-07-19T19:23:44|2026-07-19T19:24:18|00:00:34|28|1|sn104|00:35.059|00:15:52|0.46G
70116_19.extern|extern|COMPLETED|0:0|2026-07-19T19:23:44|2026-07-19T19:23:44|2026-07-19T19:24:18|00:00:34|28|1|sn104|00:00.001|00:15:52|0.00G
70116_20|fra_par_10k|COMPLETED|0:0|2026-07-19T19:23:44|2026-07-19T19:23:44|2026-07-19T19:24:19|00:00:35|28|1|sn105|00:36.006|00:16:20|
70116_20.batch|batch|COMPLETED|0:0|2026-07-19T19:23:44|2026-07-19T19:23:44|2026-07-19T19:24:19|00:00:35|28|1|sn105|00:36.004|00:16:20|0.45G
70116_20.extern|extern|COMPLETED|0:0|2026-07-19T19:23:44|2026-07-19T19:23:44|2026-07-19T19:24:19|00:00:35|28|1|sn105|00:00.001|00:16:20|0.00G
70116_21|fra_par_10k|COMPLETED|0:0|2026-07-19T19:23:44|2026-07-19T19:23:44|2026-07-19T19:24:19|00:00:35|28|1|sn106|00:36.041|00:16:20|
70116_21.batch|batch|COMPLETED|0:0|2026-07-19T19:23:44|2026-07-19T19:23:44|2026-07-19T19:24:19|00:00:35|28|1|sn106|00:36.039|00:16:20|0.47G
70116_21.extern|extern|COMPLETED|0:0|2026-07-19T19:23:44|2026-07-19T19:23:44|2026-07-19T19:24:19|00:00:35|28|1|sn106|00:00.001|00:16:20|0.00G
70116_22|fra_par_10k|COMPLETED|0:0|2026-07-19T19:23:44|2026-07-19T19:23:44|2026-07-19T19:24:17|00:00:33|28|1|sn093|00:34.411|00:15:24|
70116_22.batch|batch|COMPLETED|0:0|2026-07-19T19:23:44|2026-07-19T19:23:44|2026-07-19T19:24:17|00:00:33|28|1|sn093|00:34.410|00:15:24|0.48G
70116_22.extern|extern|COMPLETED|0:0|2026-07-19T19:23:44|2026-07-19T19:23:44|2026-07-19T19:24:17|00:00:33|28|1|sn093|00:00.001|00:15:24|0.00G
70116_23|fra_par_10k|COMPLETED|0:0|2026-07-19T19:23:44|2026-07-19T19:23:44|2026-07-19T19:24:18|00:00:34|28|1|sn094|00:35.489|00:15:52|
70116_23.batch|batch|COMPLETED|0:0|2026-07-19T19:23:44|2026-07-19T19:23:44|2026-07-19T19:24:18|00:00:34|28|1|sn094|00:35.487|00:15:52|0.46G
70116_23.extern|extern|COMPLETED|0:0|2026-07-19T19:23:44|2026-07-19T19:23:44|2026-07-19T19:24:18|00:00:34|28|1|sn094|00:00.001|00:15:52|0.00G
70116_24|fra_par_10k|COMPLETED|0:0|2026-07-19T19:23:44|2026-07-19T19:23:44|2026-07-19T19:24:18|00:00:34|28|1|sn095|00:34.613|00:15:52|
70116_24.batch|batch|COMPLETED|0:0|2026-07-19T19:23:44|2026-07-19T19:23:44|2026-07-19T19:24:18|00:00:34|28|1|sn095|00:34.611|00:15:52|0.46G
70116_24.extern|extern|COMPLETED|0:0|2026-07-19T19:23:44|2026-07-19T19:23:44|2026-07-19T19:24:18|00:00:34|28|1|sn095|00:00.002|00:15:52|0.00G
70116_25|fra_par_10k|COMPLETED|0:0|2026-07-19T19:23:44|2026-07-19T19:23:44|2026-07-19T19:24:20|00:00:36|28|1|sn096|00:36.669|00:16:48|
70116_25.batch|batch|COMPLETED|0:0|2026-07-19T19:23:44|2026-07-19T19:23:44|2026-07-19T19:24:20|00:00:36|28|1|sn096|00:36.667|00:16:48|0.46G
70116_25.extern|extern|COMPLETED|0:0|2026-07-19T19:23:44|2026-07-19T19:23:44|2026-07-19T19:24:20|00:00:36|28|1|sn096|00:00.001|00:16:48|0.00G
70116_26|fra_par_10k|COMPLETED|0:0|2026-07-19T19:23:44|2026-07-19T19:23:44|2026-07-19T19:24:19|00:00:35|28|1|sn097|00:36.329|00:16:20|
70116_26.batch|batch|COMPLETED|0:0|2026-07-19T19:23:44|2026-07-19T19:23:44|2026-07-19T19:24:19|00:00:35|28|1|sn097|00:36.327|00:16:20|0.48G
70116_26.extern|extern|COMPLETED|0:0|2026-07-19T19:23:44|2026-07-19T19:23:44|2026-07-19T19:24:19|00:00:35|28|1|sn097|00:00.001|00:16:20|0.00G
70116_27|fra_par_10k|COMPLETED|0:0|2026-07-19T19:23:44|2026-07-19T19:23:44|2026-07-19T19:24:18|00:00:34|28|1|sn098|00:35.244|00:15:52|
70116_27.batch|batch|COMPLETED|0:0|2026-07-19T19:23:44|2026-07-19T19:23:44|2026-07-19T19:24:18|00:00:34|28|1|sn098|00:35.242|00:15:52|0.48G
70116_27.extern|extern|COMPLETED|0:0|2026-07-19T19:23:44|2026-07-19T19:23:44|2026-07-19T19:24:18|00:00:34|28|1|sn098|00:00.001|00:15:52|0.00G
70116_28|fra_par_10k|COMPLETED|0:0|2026-07-19T19:23:44|2026-07-19T19:23:44|2026-07-19T19:24:19|00:00:35|28|1|sn099|00:35.880|00:16:20|
70116_28.batch|batch|COMPLETED|0:0|2026-07-19T19:23:44|2026-07-19T19:23:44|2026-07-19T19:24:19|00:00:35|28|1|sn099|00:35.878|00:16:20|0.44G
70116_28.extern|extern|COMPLETED|0:0|2026-07-19T19:23:44|2026-07-19T19:23:44|2026-07-19T19:24:19|00:00:35|28|1|sn099|00:00.001|00:16:20|0.00G
70116_29|fra_par_10k|COMPLETED|0:0|2026-07-19T19:23:44|2026-07-19T19:23:44|2026-07-19T19:24:17|00:00:33|28|1|sn100|00:34.261|00:15:24|
70116_29.batch|batch|COMPLETED|0:0|2026-07-19T19:23:44|2026-07-19T19:23:44|2026-07-19T19:24:17|00:00:33|28|1|sn100|00:34.259|00:15:24|0.45G
70116_29.extern|extern|COMPLETED|0:0|2026-07-19T19:23:44|2026-07-19T19:23:44|2026-07-19T19:24:17|00:00:33|28|1|sn100|00:00.001|00:15:24|0.00G
70116_30|fra_par_10k|COMPLETED|0:0|2026-07-19T19:23:44|2026-07-19T19:23:44|2026-07-19T19:24:19|00:00:35|28|1|sn139|00:35.947|00:16:20|
70116_30.batch|batch|COMPLETED|0:0|2026-07-19T19:23:44|2026-07-19T19:23:44|2026-07-19T19:24:19|00:00:35|28|1|sn139|00:35.945|00:16:20|0.46G
70116_30.extern|extern|COMPLETED|0:0|2026-07-19T19:23:44|2026-07-19T19:23:44|2026-07-19T19:24:19|00:00:35|28|1|sn139|00:00.001|00:16:20|0.00G
70116_31|fra_par_10k|COMPLETED|0:0|2026-07-19T19:23:44|2026-07-19T19:23:44|2026-07-19T19:24:19|00:00:35|28|1|sn140|00:35.805|00:16:20|
70116_31.batch|batch|COMPLETED|0:0|2026-07-19T19:23:44|2026-07-19T19:23:44|2026-07-19T19:24:19|00:00:35|28|1|sn140|00:35.803|00:16:20|0.46G
70116_31.extern|extern|COMPLETED|0:0|2026-07-19T19:23:44|2026-07-19T19:23:44|2026-07-19T19:24:19|00:00:35|28|1|sn140|00:00.001|00:16:20|0.00G
70116_32|fra_par_10k|COMPLETED|0:0|2026-07-19T19:23:44|2026-07-19T19:23:44|2026-07-19T19:24:18|00:00:34|28|1|sn141|00:35.582|00:15:52|
70116_32.batch|batch|COMPLETED|0:0|2026-07-19T19:23:44|2026-07-19T19:23:44|2026-07-19T19:24:18|00:00:34|28|1|sn141|00:35.580|00:15:52|0.46G
70116_32.extern|extern|COMPLETED|0:0|2026-07-19T19:23:44|2026-07-19T19:23:44|2026-07-19T19:24:18|00:00:34|28|1|sn141|00:00.001|00:15:52|0.00G
70116_33|fra_par_10k|COMPLETED|0:0|2026-07-19T19:23:44|2026-07-19T19:24:23|2026-07-19T19:24:56|00:00:33|28|1|sn043|00:34.953|00:15:24|
70116_33.batch|batch|COMPLETED|0:0|2026-07-19T19:24:23|2026-07-19T19:24:23|2026-07-19T19:24:56|00:00:33|28|1|sn043|00:34.951|00:15:24|0.46G
70116_33.extern|extern|COMPLETED|0:0|2026-07-19T19:24:23|2026-07-19T19:24:23|2026-07-19T19:24:56|00:00:33|28|1|sn043|00:00.001|00:15:24|0.00G
70116_34|fra_par_10k|COMPLETED|0:0|2026-07-19T19:23:44|2026-07-19T19:24:23|2026-07-19T19:24:58|00:00:35|28|1|sn142|00:36.555|00:16:20|
70116_34.batch|batch|COMPLETED|0:0|2026-07-19T19:24:23|2026-07-19T19:24:23|2026-07-19T19:24:58|00:00:35|28|1|sn142|00:36.553|00:16:20|0.45G
70116_34.extern|extern|COMPLETED|0:0|2026-07-19T19:24:23|2026-07-19T19:24:23|2026-07-19T19:24:58|00:00:35|28|1|sn142|00:00.001|00:16:20|0.00G
70116_35|fra_par_10k|COMPLETED|0:0|2026-07-19T19:23:44|2026-07-19T19:24:23|2026-07-19T19:24:56|00:00:33|28|1|sn143|00:35.105|00:15:24|
70116_35.batch|batch|COMPLETED|0:0|2026-07-19T19:24:23|2026-07-19T19:24:23|2026-07-19T19:24:56|00:00:33|28|1|sn143|00:35.103|00:15:24|0.46G
70116_35.extern|extern|COMPLETED|0:0|2026-07-19T19:24:23|2026-07-19T19:24:23|2026-07-19T19:24:56|00:00:33|28|1|sn143|00:00.001|00:15:24|0.00G
70116_36|fra_par_10k|COMPLETED|0:0|2026-07-19T19:23:44|2026-07-19T19:24:23|2026-07-19T19:24:56|00:00:33|28|1|sn144|00:34.636|00:15:24|
70116_36.batch|batch|COMPLETED|0:0|2026-07-19T19:24:23|2026-07-19T19:24:23|2026-07-19T19:24:56|00:00:33|28|1|sn144|00:34.635|00:15:24|0.48G
70116_36.extern|extern|COMPLETED|0:0|2026-07-19T19:24:23|2026-07-19T19:24:23|2026-07-19T19:24:56|00:00:33|28|1|sn144|00:00.001|00:15:24|0.00G
70116_37|fra_par_10k|COMPLETED|0:0|2026-07-19T19:23:44|2026-07-19T19:24:23|2026-07-19T19:24:57|00:00:34|28|1|sn145|00:36.017|00:15:52|
70116_37.batch|batch|COMPLETED|0:0|2026-07-19T19:24:23|2026-07-19T19:24:23|2026-07-19T19:24:57|00:00:34|28|1|sn145|00:36.015|00:15:52|0.45G
70116_37.extern|extern|COMPLETED|0:0|2026-07-19T19:24:23|2026-07-19T19:24:23|2026-07-19T19:24:57|00:00:34|28|1|sn145|00:00.001|00:15:52|0.00G
70116_38|fra_par_10k|COMPLETED|0:0|2026-07-19T19:23:44|2026-07-19T19:24:23|2026-07-19T19:24:56|00:00:33|28|1|sn146|00:35.220|00:15:24|
70116_38.batch|batch|COMPLETED|0:0|2026-07-19T19:24:23|2026-07-19T19:24:23|2026-07-19T19:24:56|00:00:33|28|1|sn146|00:35.218|00:15:24|0.47G
70116_38.extern|extern|COMPLETED|0:0|2026-07-19T19:24:23|2026-07-19T19:24:23|2026-07-19T19:24:56|00:00:33|28|1|sn146|00:00.001|00:15:24|0.00G
70116_39|fra_par_10k|COMPLETED|0:0|2026-07-19T19:23:44|2026-07-19T19:24:23|2026-07-19T19:24:58|00:00:35|28|1|sn042|00:36.464|00:16:20|
70116_39.batch|batch|COMPLETED|0:0|2026-07-19T19:24:23|2026-07-19T19:24:23|2026-07-19T19:24:58|00:00:35|28|1|sn042|00:36.463|00:16:20|0.48G
70116_39.extern|extern|COMPLETED|0:0|2026-07-19T19:24:23|2026-07-19T19:24:23|2026-07-19T19:24:58|00:00:35|28|1|sn042|00:00.001|00:16:20|0.00G
70116_40|fra_par_10k|COMPLETED|0:0|2026-07-19T19:23:44|2026-07-19T19:24:23|2026-07-19T19:24:56|00:00:33|28|1|sn100|00:34.488|00:15:24|
70116_40.batch|batch|COMPLETED|0:0|2026-07-19T19:24:23|2026-07-19T19:24:23|2026-07-19T19:24:56|00:00:33|28|1|sn100|00:34.486|00:15:24|0.47G
70116_40.extern|extern|COMPLETED|0:0|2026-07-19T19:24:23|2026-07-19T19:24:23|2026-07-19T19:24:56|00:00:33|28|1|sn100|00:00.001|00:15:24|0.00G
70116_41|fra_par_10k|COMPLETED|0:0|2026-07-19T19:23:44|2026-07-19T19:24:23|2026-07-19T19:24:58|00:00:35|28|1|sn077|00:35.960|00:16:20|
70116_41.batch|batch|COMPLETED|0:0|2026-07-19T19:24:23|2026-07-19T19:24:23|2026-07-19T19:24:58|00:00:35|28|1|sn077|00:35.958|00:16:20|0.46G
70116_41.extern|extern|COMPLETED|0:0|2026-07-19T19:24:23|2026-07-19T19:24:23|2026-07-19T19:24:58|00:00:35|28|1|sn077|00:00.001|00:16:20|0.00G
70116_42|fra_par_10k|COMPLETED|0:0|2026-07-19T19:23:44|2026-07-19T19:24:23|2026-07-19T19:24:56|00:00:33|28|1|sn102|00:34.688|00:15:24|
70116_42.batch|batch|COMPLETED|0:0|2026-07-19T19:24:23|2026-07-19T19:24:23|2026-07-19T19:24:56|00:00:33|28|1|sn102|00:34.686|00:15:24|0.45G
70116_42.extern|extern|COMPLETED|0:0|2026-07-19T19:24:23|2026-07-19T19:24:23|2026-07-19T19:24:56|00:00:33|28|1|sn102|00:00.002|00:15:24|0.00G
70116_43|fra_par_10k|COMPLETED|0:0|2026-07-19T19:23:44|2026-07-19T19:24:24|2026-07-19T19:24:56|00:00:32|28|1|sn093|00:34.477|00:14:56|
70116_43.batch|batch|COMPLETED|0:0|2026-07-19T19:24:24|2026-07-19T19:24:24|2026-07-19T19:24:56|00:00:32|28|1|sn093|00:34.476|00:14:56|0.48G
70116_43.extern|extern|COMPLETED|0:0|2026-07-19T19:24:24|2026-07-19T19:24:24|2026-07-19T19:24:56|00:00:32|28|1|sn093|00:00.001|00:14:56|0.00G
70116_44|fra_par_10k|COMPLETED|0:0|2026-07-19T19:23:44|2026-07-19T19:24:24|2026-07-19T19:24:57|00:00:33|28|1|sn060|00:35.545|00:15:24|
70116_44.batch|batch|COMPLETED|0:0|2026-07-19T19:24:24|2026-07-19T19:24:24|2026-07-19T19:24:57|00:00:33|28|1|sn060|00:35.544|00:15:24|0.45G
70116_44.extern|extern|COMPLETED|0:0|2026-07-19T19:24:24|2026-07-19T19:24:24|2026-07-19T19:24:57|00:00:33|28|1|sn060|00:00.001|00:15:24|0.00G
70116_45|fra_par_10k|COMPLETED|0:0|2026-07-19T19:23:44|2026-07-19T19:24:24|2026-07-19T19:24:58|00:00:34|28|1|sn095|00:34.846|00:15:52|
70116_45.batch|batch|COMPLETED|0:0|2026-07-19T19:24:24|2026-07-19T19:24:24|2026-07-19T19:24:58|00:00:34|28|1|sn095|00:34.844|00:15:52|0.48G
70116_45.extern|extern|COMPLETED|0:0|2026-07-19T19:24:24|2026-07-19T19:24:24|2026-07-19T19:24:58|00:00:34|28|1|sn095|00:00.001|00:15:52|0.00G
70116_46|fra_par_10k|COMPLETED|0:0|2026-07-19T19:23:44|2026-07-19T19:24:24|2026-07-19T19:24:57|00:00:33|28|1|sn022|00:35.365|00:15:24|
70116_46.batch|batch|COMPLETED|0:0|2026-07-19T19:24:24|2026-07-19T19:24:24|2026-07-19T19:24:57|00:00:33|28|1|sn022|00:35.363|00:15:24|0.47G
70116_46.extern|extern|COMPLETED|0:0|2026-07-19T19:24:24|2026-07-19T19:24:24|2026-07-19T19:24:58|00:00:34|28|1|sn022|00:00.001|00:15:52|0.00G
70116_47|fra_par_10k|COMPLETED|0:0|2026-07-19T19:23:44|2026-07-19T19:24:24|2026-07-19T19:24:59|00:00:35|28|1|sn104|00:36.557|00:16:20|
70116_47.batch|batch|COMPLETED|0:0|2026-07-19T19:24:24|2026-07-19T19:24:24|2026-07-19T19:24:59|00:00:35|28|1|sn104|00:36.555|00:16:20|0.46G
70116_47.extern|extern|COMPLETED|0:0|2026-07-19T19:24:24|2026-07-19T19:24:24|2026-07-19T19:24:59|00:00:35|28|1|sn104|00:00.001|00:16:20|0.00G
70116_48|fra_par_10k|COMPLETED|0:0|2026-07-19T19:23:44|2026-07-19T19:24:24|2026-07-19T19:24:57|00:00:33|28|1|sn025|00:34.661|00:15:24|
70116_48.batch|batch|COMPLETED|0:0|2026-07-19T19:24:24|2026-07-19T19:24:24|2026-07-19T19:24:57|00:00:33|28|1|sn025|00:34.660|00:15:24|0.47G
70116_48.extern|extern|COMPLETED|0:0|2026-07-19T19:24:24|2026-07-19T19:24:24|2026-07-19T19:24:57|00:00:33|28|1|sn025|00:00.001|00:15:24|0.00G
70116_49|fra_par_10k|COMPLETED|0:0|2026-07-19T19:23:44|2026-07-19T19:24:24|2026-07-19T19:24:58|00:00:34|28|1|sn044|00:35.603|00:15:52|
70116_49.batch|batch|COMPLETED|0:0|2026-07-19T19:24:24|2026-07-19T19:24:24|2026-07-19T19:24:58|00:00:34|28|1|sn044|00:35.601|00:15:52|0.46G
70116_49.extern|extern|COMPLETED|0:0|2026-07-19T19:24:24|2026-07-19T19:24:24|2026-07-19T19:24:58|00:00:34|28|1|sn044|00:00.001|00:15:52|0.00G
70116_50|fra_par_10k|COMPLETED|0:0|2026-07-19T19:23:44|2026-07-19T19:24:24|2026-07-19T19:24:57|00:00:33|28|1|sn023|00:35.163|00:15:24|
