superdistrict_id,total_seats,dem_votes,rep_votes,dem_seats,rep_seats,dem_share,population
0,5,1001776,952799,3,2,0.5125288106110024,3810031
1,5,999294,995230,3,2,0.5010187894455018,3772989
2,4,712539,948912,2,2,0.42886549166963095,3096240
