superdistrict_id,total_seats,dem_votes,rep_votes,dem_seats,rep_seats,dem_share,population
0,5,988669,969200,3,2,0.504971987400587,3799955
1,5,1078525,899135,3,2,0.5453541053568358,3800067
2,4,646415,1028606,2,2,0.38591456465321927,3079238
