superdistrict_id,total_seats,dem_votes,rep_votes,dem_seats,rep_seats,dem_share,population
0,5,1089180,923594,3,2,0.5411337785563606,3823684
1,5,827955,1118194,2,3,0.42543248230222863,3712275
2,4,796474,855153,2,2,0.48223600122788013,3143301
