superdistrict_id,total_seats,dem_votes,rep_votes,dem_seats,rep_seats,dem_share,population
0,5,969076,1050146,2,3,0.4799254366285629,3865301
1,5,928349,1135437,2,3,0.44982813140509725,3818006
2,4,816184,711358,2,2,0.5343119861843406,2995953
