superdistrict_id,total_seats,dem_votes,rep_votes,dem_seats,rep_seats,dem_share,population
0,5,976791,1028776,2,3,0.48703982464809203,3787789
1,5,1000388,917536,3,2,0.5215993960136064,3812108
2,4,736430,950629,2,2,0.43651703941593034,3079363
