superdistrict_id,total_seats,dem_votes,rep_votes,dem_seats,rep_seats,dem_share,population
0,5,1087666,897084,3,2,0.5480115883612545,3819024
1,5,965637,1004080,2,3,0.49024149154421676,3827774
2,4,660306,995777,2,2,0.3987155233161623,3032462
