superdistrict_id,total_seats,dem_votes,rep_votes,dem_seats,rep_seats,dem_share,population
0,5,961609,1043863,2,3,0.4794926082238994,3878906
1,5,960064,1084210,2,3,0.4696356750611709,3806545
2,4,791936,768868,2,2,0.5073897811640667,2993809
