superdistrict_id,total_seats,dem_votes,rep_votes,dem_seats,rep_seats,dem_share,population
0,5,1008635,990328,3,2,0.5045791242759371,3813883
1,5,992952,1001877,2,3,0.4977629661489782,3841281
2,4,712022,904736,2,2,0.44040109898945917,3024096
