superdistrict_id,total_seats,dem_votes,rep_votes,dem_seats,rep_seats,dem_share,population
0,5,1007077,974438,3,2,0.5082358700287406,3770525
1,5,913743,1027907,2,3,0.47060129271495893,3786728
2,4,792789,894596,2,2,0.469832907131449,3122007
