superdistrict_id,total_seats,dem_votes,rep_votes,dem_seats,rep_seats,dem_share,population
0,5,1103904,832117,3,2,0.5701921621717946,3786852
1,5,859636,1208993,2,3,0.4155583238947148,3838696
2,4,750069,855831,2,2,0.4670708014197646,3053712
