superdistrict_id,total_seats,dem_votes,rep_votes,dem_seats,rep_seats,dem_share,population
0,5,880670,1068982,2,3,0.4517062532185231,3738881
1,5,977373,1016200,2,3,0.4902619567981709,3884578
2,4,855566,811759,2,2,0.5131369109201865,3055801
