superdistrict_id,total_seats,dem_votes,rep_votes,dem_seats,rep_seats,dem_share,population
0,5,913093,1122789,2,3,0.44849996217855453,3818882
1,5,1012415,931801,3,2,0.5207317499701679,3804271
2,4,788101,842351,2,2,0.4833635090146781,3056107
