superdistrict_id,total_seats,dem_votes,rep_votes,dem_seats,rep_seats,dem_share,population
0,5,986103,986175,2,3,0.49998174699509906,3789146
1,5,940056,1048714,2,3,0.47268211004791905,3838750
2,4,787450,862052,2,2,0.4773865081703447,3051364
