superdistrict_id,total_seats,dem_votes,rep_votes,dem_seats,rep_seats,dem_share,population
0,5,875338,1096349,2,3,0.443953832428778,3811320
1,5,1094807,876835,3,2,0.5552767693120759,3783063
2,4,743464,923757,2,2,0.44593008365417663,3084877
