superdistrict_id,total_seats,dem_votes,rep_votes,dem_seats,rep_seats,dem_share,population
0,5,919338,1021950,2,3,0.473571154820923,3804352
1,5,938369,1115994,2,3,0.45676883783440414,3823191
2,4,855902,758997,2,2,0.530003424362762,3051717
