superdistrict_id,total_seats,dem_votes,rep_votes,dem_seats,rep_seats,dem_share,population
0,5,1003680,1029089,2,3,0.49375015065656747,3849493
1,5,982343,1026801,2,3,0.4889360842229328,3770237
2,4,727586,841051,2,2,0.463833251415082,3059530
