superdistrict_id,total_seats,dem_votes,rep_votes,dem_seats,rep_seats,dem_share,population
0,5,893664,1125110,2,3,0.4426765948045695,3778280
1,5,1102839,857608,3,2,0.562544664558644,3832054
2,4,717106,914223,2,2,0.4395839220659965,3068926
