superdistrict_id,total_seats,dem_votes,rep_votes,dem_seats,rep_seats,dem_share,population
0,5,938863,1161819,2,3,0.44693247240658035,3892440
1,5,1067117,879426,3,2,0.5482113675372186,3800780
2,4,707629,855696,2,2,0.4526435641981034,2986040
