superdistrict_id,total_seats,dem_votes,rep_votes,dem_seats,rep_seats,dem_share,population
0,5,924240,1058982,2,3,0.4660295216571821,3767495
1,5,983280,1042919,2,3,0.4852830348845301,3811218
2,4,806089,795040,2,2,0.5034503778271457,3100547
