superdistrict_id,total_seats,dem_votes,rep_votes,dem_seats,rep_seats,dem_share,population
0,5,928906,1136465,2,3,0.44975261103210995,3842994
1,5,997382,920676,3,2,0.5199957456969497,3768104
2,4,787321,839800,2,2,0.4838736639745907,3068162
