superdistrict_id,total_seats,dem_votes,rep_votes,dem_seats,rep_seats,dem_share,population
0,5,935760,1059362,2,3,0.4690239494126174,3866226
1,5,883244,1165592,2,3,0.43109550984070955,3844100
2,4,894605,671987,2,2,0.571051684165373,2968934
