superdistrict_id,total_seats,dem_votes,rep_votes,dem_seats,rep_seats,dem_share,population
0,5,818245,1187344,2,3,0.4079823932021965,3857354
1,5,1116428,854199,3,2,0.5665344075768778,3784812
2,4,778936,855398,2,2,0.476607596733593,3037094
