superdistrict_id,total_seats,dem_votes,rep_votes,dem_seats,rep_seats,dem_share,population
0,5,977974,1057205,2,3,0.48053463601973095,3876809
1,5,923145,1111094,2,3,0.4538036091137767,3774800
2,4,812490,728642,2,2,0.5272033803723497,3027651
