superdistrict_id,total_seats,dem_votes,rep_votes,dem_seats,rep_seats,dem_share,population
0,5,937857,1093158,2,3,0.4617676383483135,3829241
1,5,1052484,985762,3,2,0.516367504216861,3873890
2,4,723268,818021,2,2,0.4692617672610393,2976129
