superdistrict_id,total_seats,dem_votes,rep_votes,dem_seats,rep_seats,dem_share,population
0,5,960681,1033986,2,3,0.4816247524022807,3772326
1,5,960675,1073138,2,3,0.47235168621697277,3895913
2,4,792253,789817,2,2,0.5007698774390513,3011021
