superdistrict_id,total_seats,dem_votes,rep_votes,dem_seats,rep_seats,dem_share,population
0,5,899713,1137544,2,3,0.44162960294160236,3870782
1,5,1099498,878145,3,2,0.5559638418056242,3778465
2,4,714398,881252,2,2,0.4477159778146837,3030013
