superdistrict_id,total_seats,dem_votes,rep_votes,dem_seats,rep_seats,dem_share,population
0,5,920947,1010929,2,3,0.4767112381954121,3806005
1,5,1010033,1034368,2,3,0.49404837896283554,3868492
2,4,782629,851644,2,2,0.47888510671105744,3004763
