superdistrict_id,total_seats,dem_votes,rep_votes,dem_seats,rep_seats,dem_share,population
0,5,981742,978244,3,2,0.5008923533127277,3791738
1,5,931197,1154987,2,3,0.4463637914968191,3860195
2,4,800670,763710,2,2,0.5118129866145055,3027327
