superdistrict_id,total_seats,dem_votes,rep_votes,dem_seats,rep_seats,dem_share,population
0,5,1061102,929103,3,2,0.5331621616868614,3781582
1,5,881600,1075390,2,3,0.45048773882339715,3785278
2,4,770907,892448,2,2,0.4634651051639608,3112400
