superdistrict_id,total_seats,dem_votes,rep_votes,dem_seats,rep_seats,dem_share,population
0,5,1120890,850641,3,2,0.568537852055078,3801864
1,5,912054,1149860,2,3,0.4423336763802952,3795492
2,4,680665,896440,2,2,0.4315914285986031,3081904
