superdistrict_id,total_seats,dem_votes,rep_votes,dem_seats,rep_seats,dem_share,population
0,5,934457,1146590,2,3,0.4490321458381286,3851693
1,5,869992,1059175,2,3,0.45096769745698534,3749412
2,4,909160,691176,2,2,0.5681056978034613,3078155
