superdistrict_id,total_seats,dem_votes,rep_votes,dem_seats,rep_seats,dem_share,population
0,5,1010468,967572,3,2,0.5108430567632606,3731606
1,5,917279,1054736,2,3,0.4651480845733932,3856417
2,4,785862,874633,2,2,0.47326971776488336,3091237
