superdistrict_id,total_seats,dem_votes,rep_votes,dem_seats,rep_seats,dem_share,population
0,5,954225,1057187,2,3,0.47440554197747653,3868699
1,5,1045738,937631,3,2,0.5272533754435005,3813591
2,4,713646,902123,2,2,0.4416757593443122,2996970
