superdistrict_id,total_seats,dem_votes,rep_votes,dem_seats,rep_seats,dem_share,population
0,5,916421,1049135,2,3,0.46624008677442924,3877245
1,5,1111629,903276,3,2,0.5517029338852204,3772676
2,4,685559,944530,2,2,0.4205653801724937,3029339
