superdistrict_id,total_seats,dem_votes,rep_votes,dem_seats,rep_seats,dem_share,population
0,5,907993,1042402,2,3,0.46554313357037935,3787774
1,5,944017,1133180,2,3,0.4544667645870854,3875897
2,4,861599,721359,2,2,0.5442968164663876,3015589
