superdistrict_id,total_seats,dem_votes,rep_votes,dem_seats,rep_seats,dem_share,population
0,5,1041693,947892,3,2,0.5235730064309894,3779504
1,5,906367,1080218,2,3,0.45624375498657244,3847868
2,4,765549,868831,2,2,0.46840330890001103,3051888
