superdistrict_id,total_seats,dem_votes,rep_votes,dem_seats,rep_seats,dem_share,population
0,5,979108,1003881,2,3,0.49375362142704776,3908903
1,5,914516,1121606,2,3,0.4491459745535877,3765902
2,4,819985,771454,2,2,0.5152475212684872,3004455
