superdistrict_id,total_seats,dem_votes,rep_votes,dem_seats,rep_seats,dem_share,population
0,5,980139,994789,2,3,0.4962910040264759,3820287
1,5,1041393,941268,3,2,0.525250156229431,3807358
2,4,692077,960884,2,2,0.418689249171638,3051615
