superdistrict_id,total_seats,dem_votes,rep_votes,dem_seats,rep_seats,dem_share,population
0,5,972225,946593,3,2,0.5066791118282192,3821455
1,5,943147,1119598,2,3,0.4572290806667814,3846823
2,4,798237,830750,2,2,0.4900204851235768,3010982
