superdistrict_id,total_seats,dem_votes,rep_votes,dem_seats,rep_seats,dem_share,population
0,5,915171,1053803,2,3,0.4647958784625902,3807760
1,5,1014215,999803,3,2,0.5035779223423028,3828647
2,4,784223,843335,2,2,0.48184027850313166,3042853
