superdistrict_id,total_seats,dem_votes,rep_votes,dem_seats,rep_seats,dem_share,population
0,5,1003680,1029089,2,3,0.49375015065656747,3849493
1,5,986294,1008390,2,3,0.49446127807712903,3722779
2,4,723635,859462,2,2,0.45710085989677196,3106988
