superdistrict_id,total_seats,dem_votes,rep_votes,dem_seats,rep_seats,dem_share,population
0,5,934960,993882,2,3,0.4847260688019029,3792318
1,5,1017694,991149,3,2,0.5066070369859665,3842892
2,4,760955,911910,2,2,0.454881296458471,3044050
