superdistrict_id,total_seats,dem_votes,rep_votes,dem_seats,rep_seats,dem_share,population
0,5,916685,1080371,2,3,0.45901817475323675,3791537
1,5,924493,1125611,2,3,0.45094931769315116,3854298
2,4,872431,690959,2,2,0.5580379815657002,3033425
