superdistrict_id,total_seats,dem_votes,rep_votes,dem_seats,rep_seats,dem_share,population
0,5,937459,1042430,2,3,0.4734906855889396,3809820
1,5,1004550,1017195,2,3,0.4968727510145938,3858792
2,4,771600,837316,2,2,0.47957755407988983,3010648
