superdistrict_id,total_seats,dem_votes,rep_votes,dem_seats,rep_seats,dem_share,population
0,5,996160,987090,3,2,0.5022866506996092,3809121
1,5,1009878,973613,3,2,0.5091417102472358,3806621
2,4,707571,936238,2,2,0.43044599463806316,3063518
