superdistrict_id,total_seats,dem_votes,rep_votes,dem_seats,rep_seats,dem_share,population
0,5,944035,1108179,2,3,0.46000806933389987,3816290
1,5,1001580,974589,3,2,0.5068291224080531,3842633
2,4,767994,814173,2,2,0.4854064077938675,3020337
