superdistrict_id,total_seats,dem_votes,rep_votes,dem_seats,rep_seats,dem_share,population
0,5,1050497,905830,3,2,0.5369741357145303,3768067
1,5,938488,1096543,2,3,0.4611664392336038,3861447
2,4,724624,894568,2,2,0.4475219739227961,3049746
