superdistrict_id,total_seats,dem_votes,rep_votes,dem_seats,rep_seats,dem_share,population
0,5,836425,1162569,2,3,0.4184229667522764,3870344
1,5,1098248,878974,3,2,0.5554500202809801,3771822
2,4,778936,855398,2,2,0.476607596733593,3037094
