superdistrict_id,total_seats,dem_votes,rep_votes,dem_seats,rep_seats,dem_share,population
0,5,863584,1190291,2,3,0.42046570506968534,3783920
1,5,1018471,992853,3,2,0.5063684418820638,3829951
2,4,831554,713797,2,2,0.5381004056683563,3065389
