superdistrict_id,total_seats,dem_votes,rep_votes,dem_seats,rep_seats,dem_share,population
0,5,977121,1013278,2,3,0.4909171477678596,3767122
1,5,1036029,931804,3,2,0.5264821760789661,3826020
2,4,700459,951859,2,2,0.42392505558857313,3086118
