superdistrict_id,total_seats,dem_votes,rep_votes,dem_seats,rep_seats,dem_share,population
0,5,1072254,889355,3,2,0.5466196372467704,3769723
1,5,893243,1163298,2,3,0.43434242254348443,3838743
2,4,748112,844288,2,2,0.4698015573976388,3070794
