superdistrict_id,total_seats,dem_votes,rep_votes,dem_seats,rep_seats,dem_share,population
0,5,911146,1056141,2,3,0.4631484882480289,3800628
1,5,1051709,947606,3,2,0.5260346668734042,3837538
2,4,750754,893194,2,2,0.45667746181752705,3041094
