superdistrict_id,total_seats,dem_votes,rep_votes,dem_seats,rep_seats,dem_share,population
0,5,1025515,896775,3,2,0.5334861025131484,3775432
1,5,948427,1076857,2,3,0.4682933356507038,3844971
2,4,739667,923309,2,2,0.44478513219673643,3058857
