superdistrict_id,total_seats,dem_votes,rep_votes,dem_seats,rep_seats,dem_share,population
0,5,839041,1103682,2,3,0.4318891576411048,3778170
1,5,936685,1156718,2,3,0.4474460961410679,3877092
2,4,937883,636541,2,2,0.5956991255214605,3023998
