superdistrict_id,total_seats,dem_votes,rep_votes,dem_seats,rep_seats,dem_share,population
0,5,931197,1154987,2,3,0.4463637914968191,3860195
1,5,958530,996286,2,3,0.4903428251047669,3780606
2,4,823882,745668,2,2,0.5249160587429518,3038459
