superdistrict_id,total_seats,dem_votes,rep_votes,dem_seats,rep_seats,dem_share,population
0,5,810077,1173411,2,3,0.40841033573180174,3812675
1,5,1107837,837322,3,2,0.5695354467166951,3747322
2,4,795695,886208,2,2,0.47309208676124603,3119263
