superdistrict_id,total_seats,dem_votes,rep_votes,dem_seats,rep_seats,dem_share,population
0,5,1112717,873687,3,2,0.560166511948224,3827565
1,5,952850,1010583,2,3,0.48529794497698675,3812072
2,4,648042,1012671,2,2,0.3902191408148187,3039623
