superdistrict_id,total_seats,dem_votes,rep_votes,dem_seats,rep_seats,dem_share,population
0,5,998604,939158,3,2,0.5153388290202822,3787730
1,5,1017043,991451,3,2,0.5063709426067491,3793051
2,4,697962,966332,2,2,0.41937422114121664,3098479
