superdistrict_id,total_seats,dem_votes,rep_votes,dem_seats,rep_seats,dem_share,population
0,5,970009,979339,2,3,0.4976068921506063,3803421
1,5,1022555,959709,3,2,0.5158520762118467,3770522
2,4,721045,957893,2,2,0.42946493557236776,3105317
