superdistrict_id,total_seats,dem_votes,rep_votes,dem_seats,rep_seats,dem_share,population
0,5,933781,1155606,2,3,0.44691624864134794,3884140
1,5,1139084,833166,3,2,0.5775555837241729,3801636
2,4,640744,908169,2,2,0.4136733309101286,2993484
