superdistrict_id,total_seats,dem_votes,rep_votes,dem_seats,rep_seats,dem_share,population
0,5,932012,1153169,2,3,0.44696935182125674,3863269
1,5,978000,957910,3,2,0.5051887742715312,3784093
2,4,803597,785862,2,2,0.5055789422690362,3031898
